address,id_mrigo,mrigo
"Новосибирская область, 632762, с Лукошино, р-н Купинский, ул Центральная, д. 26, 78.080918, 54.319349",19.0,Купинский
"Новосибирская область, 630015, г Новосибирск, ул Планетная, д. 30, корп. 1А, офис 206/2, 82.954718, 55.054939",23.0,Новосибирск
"Новосибирская область, 632902, рп Краснозерское, р-н Краснозерский, ул Октябрьская, д. 33, 79.242134, 53.978875",17.0,Краснозерский
"Новосибирская область, г Купино, р-н Купинский, ул Рабочая, д. 100/1, 77.313388, 54.362935",19.0,Купинский
"Новосибирская область, 630087, г Новосибирск, ул Немировича-Данченко, д. 144а, Собеседование проходит ежедневно кроме выходных до 13.00, 82.863656, 54.971259",23.0,Новосибирск
"Новосибирская область, 630087, г Новосибирск, ул Немировича-Данченко, д. 144а, Собеседование проходит ежедневно кроме выходных до 13.00, 82.863656, 54.971259",23.0,Новосибирск
"Новосибирская область, 630099, г Новосибирск, ул Депутатская, д. 2, офис 9Б, 82.906084, 55.026773",23.0,Новосибирск
"Новосибирская область, 632741, с Чаинка, р-н Купинский, 77.341568, 54.518319",19.0,Купинский
"Новосибирская область, 632861, г Карасук, р-н Карасукский, ул Ленина, д. 18, офис 10, 78.0339, 53.730762",12.0,Карасукский
"Новосибирская область, 632735, г Купино, р-н Купинский, ул Матросова, д. 10, 77.266837, 54.355349",19.0,Купинский
"Новосибирская область, 630106, г Новосибирск, ул Зорге, д. 44/1, 82.902338, 54.932809",23.0,Новосибирск
"Новосибирская область, 633425, с Янченково, р-н Тогучинский, ул Школьная, д. 9, 84.255173, 55.283666",31.0,Тогучинский
"Новосибирская область, 630047, г Новосибирск, ул Даргомыжского, д. 8а, 82.926502, 55.07302",23.0,Новосибирск
"Новосибирская область, 632477, с Согорное, р-н Доволенский, ул Ленина, д. 11, 79.9505, 54.296299",8.0,Доволенский
"Новосибирская область, г Новосибирск, ул Станционная, д. 28, кор. 7, Территория завода ПАО ""НМЗ им.Кузьмина"", 82.854403, 55.000967",23.0,Новосибирск
"Новосибирская область, 630090, г Новосибирск, ул Кутателадзе, д. 4, офис 308, 83.102877, 54.859575",23.0,Новосибирск
"Новосибирская область, 630112, г Новосибирск, ул Фрунзе, д. 228, офис 14, (доп.офисы: ул.Крылова, д.36, оф.421; ул.Блюхера, д.31), 82.954152, 55.039239",23.0,Новосибирск
"Новосибирская область, 630048, г Новосибирск, ул Римского-Корсакова, д. 21, 82.886258, 54.974349",23.0,Новосибирск
"Новосибирская область, 630015, г Новосибирск, ул Электрозаводская, д. 4, 82.96848, 55.05976",23.0,Новосибирск
"Новосибирская область, 630015, г Новосибирск, ул Электрозаводская, д. 4, 82.96848, 55.05976",23.0,Новосибирск
"Новосибирская область, 630102, г Новосибирск, ул Бориса Богаткова, д. 25, 82.944603, 55.012388",23.0,Новосибирск
"Новосибирская область, 630025, г Новосибирск, ул Аксенова, д. Дом  2, 83.061025, 54.973925",23.0,Новосибирск
"Новосибирская область, 630025, г Новосибирск, ул Аксенова, 2, 83.061025, 54.973925",23.0,Новосибирск
"Новосибирская область, 630059, г Новосибирск, ул Тухачевского, д. 21/2, офис 21, 83.066532, 54.922265",23.0,Новосибирск
"Новосибирская область, 630059, г Новосибирск, ул Тухачевского, д. 21/2, офис 21, 83.066532, 54.922265",23.0,Новосибирск
"Новосибирская область, 630088, г Новосибирск, ул Сибиряков-Гвардейцев, д. 57, 82.898385, 54.939439",23.0,Новосибирск
"Новосибирская область, 630088, г Новосибирск, ул Сибиряков-Гвардейцев, д. 57, 82.898385, 54.939439",23.0,Новосибирск
